"Allocation","Num","mean","std","rrr","sharpe1","sharpe2","sharpe3","sharpe4","type"
"Large_Cap: 0%,  Fixed: 100%",0,0.00424989652985963,0.0147525155698295,0.288079447179241,0.270402188305485,0.272008584905544,0.2678799827123,0.26924274930902,"Monthly"
"Large_Cap: 1%,  Fixed: 99%",1,0.00430234823199593,0.0146895738757028,0.292884481769223,0.275120786149785,0.276734251805473,0.272339365066768,0.273705973630352,"Monthly"
"Large_Cap: 2%,  Fixed: 98%",2,0.00435451227448413,0.0146461865514267,0.29731372457904,0.279486625421911,0.281105058302619,0.276447302789661,0.277816688633403,"Monthly"
"Large_Cap: 3%,  Fixed: 97%",3,0.00440638875912658,0.0146225276606492,0.301342480683736,0.283475683127997,0.285096923467627,0.280182894125348,0.281553974527352,"Monthly"
"Large_Cap: 4%,  Fixed: 96%",4,0.00445797778220758,0.0146186929891664,0.304950503133986,0.287068105150362,0.288689960704596,0.283529395848682,0.284901074312933,"Monthly"
"Large_Cap: 5%,  Fixed: 95%",5,0.00450927943453139,0.0146346981203697,0.308122476968284,0.290248677738469,0.291868950315465,0.286474590955458,0.287845761736229,"Monthly"
"Large_Cap: 6%,  Fixed: 94%",6,0.00456029380146061,0.0146704781201907,0.310848342098978,0.293007147583761,0.294623659764632,0.28901100902942,0.290380562047945,"Monthly"
"Large_Cap: 7%,  Fixed: 93%",7,0.00461102096295263,0.0147258888462948,0.313123439344227,0.295338374917854,0.296948996070679,0.291135990162588,0.292502816413722,"Monthly"
"Large_Cap: 8%,  Fixed: 92%",8,0.0046614609935951,0.0148007098204668,0.314948475454137,0.297242315006229,0.298844985743804,0.292851593305864,0.294214590799996,"Monthly"
"Large_Cap: 9%,  Fixed: 91%",9,0.00471161396263975,0.0148946485323988,0.316329314679098,0.298723834517018,0.300316588848428,0.294164359550681,0.295522439769433,"Monthly"
"Large_Cap: 10%,  Fixed: 90%",10,0.00476147993403608,0.0150073459830682,0.317276615026278,0.299792379363241,0.301373363931597,0.295084949135217,0.29643704390783,"Monthly"
"Large_Cap: 11%,  Fixed: 89%",11,0.00481105896646294,0.0151383832308846,0.317805335819987,0.300461518761407,0.302029008731985,0.295627677193343,0.296972745835655,"Monthly"
"Large_Cap: 12%,  Fixed: 88%",12,0.00486035111336047,0.0152872886763003,0.317934148839317,0.300748395757617,0.302300807104792,0.295809977000135,0.29714701350762,"Monthly"
"Large_Cap: 13%,  Fixed: 87%",13,0.00490935642295942,0.0154535458111641,0.317684787876499,0.300673117066625,0.302209015189516,0.295651820631137,0.296979860688103,"Monthly"
"Large_Cap: 14%,  Fixed: 86%",14,0.0049580749383098,0.0156366011665179,0.317081371169481,0.300258114852196,0.301776219614217,0.295175125766214,0.296493253327674,"Monthly"
"Large_Cap: 15%,  Fixed: 85%",15,0.00500650669730973,0.0158358722141076,0.316149728263759,0.299527510465194,0.301026697890993,0.294403174288103,0.295710527507136,"Monthly"
"Large_Cap: 16%,  Fixed: 84%",16,0.00505465173273234,0.0160507550090373,0.314916758114266,0.298506505765807,0.299985806735494,0.293360063932332,0.29465584024146,"Monthly"
"Large_Cap: 17%,  Fixed: 83%",17,0.00510251007225104,0.0162806313998113,0.3134098393942,0.297220822192511,0.298679418544297,0.292070209155494,0.293353669358737,"Monthly"
"Large_Cap: 18%,  Fixed: 82%",18,0.00515008173846487,0.0165248756736837,0.311656307748597,0.295696201877894,0.297133420368376,0.290557902161463,0.291828373448835,"Monthly"
"Large_Cap: 19%,  Fixed: 81%",19,0.0051973667489229,0.0167828605464825,0.309683008717618,0.293957979424887,0.295373284004767,0.288846940113386,0.290103817965309,"Monthly"
"Large_Cap: 20%,  Fixed: 80%",20,0.00524436511614712,0.0170539624443251,0.307515929700681,0.292030727870946,0.29342371071814,0.286960320279949,0.28820306928029,"Monthly"
"Large_Cap: 21%,  Fixed: 79%",21,0.00529107684765462,0.0173375660581298,0.305179909908609,0.28993797814426,0.291308349863016,0.284920001396069,0.286148155016372,"Monthly"
"Large_Cap: 22%,  Fixed: 78%",22,0.00533750194597871,0.0176330681795703,0.302698423871731,0.287702008072578,0.289049587421179,0.282746726922927,0.283959886373828,"Monthly"
"Large_Cap: 23%,  Fixed: 77%",23,0.00538364040868977,0.017939880848783,0.300093431727278,0.285343694735839,0.286668398193436,0.280459904136152,0.281657736405508,"Monthly"
"Large_Cap: 24%,  Fixed: 76%",24,0.00542949222841416,0.0182574338599235,0.297385288100773,0.282882422571427,0.284184253999801,0.278077531960703,0.279259767170861,"Monthly"
"Large_Cap: 25%,  Fixed: 75%",25,0.0054750573928537,0.0185851766811141,0.294592700774126,0.280336039005655,0.281615079608869,0.275616170076335,0.276782598297559,"Monthly"
"Large_Cap: 26%,  Fixed: 74%",26,0.00552033588480194,0.0189225798511928,0.291732730326091,0.277720849338844,0.27897724807431,0.273090941899456,0.274241409553528,"Monthly"
"Large_Cap: 27%,  Fixed: 73%",27,0.005565327682163,0.0192691359178117,0.288820822371106,0.275051642993709,0.276285607544253,0.270515564468824,0.271649970448513,"Monthly"
"Large_Cap: 28%,  Fixed: 72%",28,0.00561003275796534,0.0196243599806779,0.285870864756302,0.27234174390543,0.273553532283897,0.267902398905343,0.269020690523158,"Monthly"
"Large_Cap: 29%,  Fixed: 71%",29,0.0056544510803791,0.0199877899008659,0.282895262979233,0.269603078664811,0.270792991491459,0.265262515879942,0.266364684745587,"Monthly"
